Title,Mental_Prowess,Physical_Prowess,Social_Skills,Routine_Intensity,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,Insulation (Social Skills),Mental_Scaled,Physical_Scaled,Social_Scaled,Routine_Scaled,AI_Impact_Score,AI_Impact_Type,onetsoc_code,Total_Employment_USD,Median_Annual_Wage_USD
Tree Trimmers and Pruners,2.145,3.3349999999999995,2.54,3.3733333333333335,1,0,0,Low,-1.1386078823426655,1.6888645514775305,-0.6147584588118749,1.6163907976247605,2.2311492564366353,Risk: Robotics (Medium-Term),37-3013.00,40680,35030.0
Animal Trainers,2.6666666666666665,2.8349999999999995,2.875,2.1666666666666665,0,0,0,Low,-0.4035018249084813,1.1863317861482043,-0.02559353836304678,0.29380194950693705,0.31939548786998384,Risk: Robotics (Medium-Term),39-2011.00,13590,27690.0
Animal Caretakers,2.02,2.3533333333333335,2.1666666666666665,1.75,1,0,0,Low,-1.3147515063284925,0.7022252222142872,-1.2713402607050965,-0.16289309473264263,1.108447165972454,Risk: Robotics (Medium-Term),39-2021.00,187360,21990.0
Gambling Dealers,1.876666666666667,1.75,2.605,1.75,2,1,0,Low,-1.516729528498907,0.09583568538356663,-0.5004428772322516,-0.16289309473264263,0.33754978249960893,Risk: Robotics (Medium-Term),39-3011.00,94570,19290.0
Gambling and Sports Book Writers and Runners,2.1266666666666665,1.2083333333333333,2.5416666666666665,2.1233333333333335,2,0,0,Low,-1.1644422805272536,-0.4485748103898703,-0.6118272900534233,0.2463056649060211,0.8581329549594444,Risk: Robotics (Medium-Term),39-3012.00,11460,22600.0
Motion Picture Projectionists,1.666666666666667,1.8133333333333332,2.2083333333333335,2.8766666666666665,1,0,0,Low,-1.812650816795096,0.15948983565861455,-1.198061041743799,1.072010304891181,2.27007134663498,Risk: Robotics (Medium-Term),39-3021.00,5480,22100.0
"Ushers, Lobby Attendants, and Ticket Takers",1.8116666666666668,1.5650000000000002,2.375,1.9166666666666667,2,0,0,Low,-1.6083242129715372,-0.09010143778828393,-0.9049441658986112,0.019784922963189382,0.9247290888618005,Risk: Robotics (Medium-Term),39-3031.00,117920,19920.0
Amusement and Recreation Attendants,1.7683333333333333,1.7283333333333335,2.395,2.0433333333333334,1,0,0,Low,-1.6693873359532907,0.07405926555262932,-0.8697701407971885,0.1586202164120217,1.0283903572092101,Risk: Robotics (Medium-Term),39-3091.00,286740,20160.0
Costume Attendants,2.0016666666666665,2.0833333333333335,2.605,1.79,1,1,0,Low,-1.3405859045130806,0.43085752893645096,-0.5004428772322516,-0.11905037048564292,0.38139250674660863,Risk: Robotics (Medium-Term),39-3092.00,6640,45900.0
"Locker Room, Coatroom, and Dressing Room Attendants",1.2716666666666667,1.2916666666666667,2.2483333333333335,1.9166666666666667,1,0,0,Low,-2.3692646685903096,-0.36481934950164907,-1.1277129915409538,0.019784922963189382,1.1474979145041433,Risk: Robotics (Medium-Term),39-3093.00,18040,21720.0
Embalmers,2.476666666666667,2.3533333333333335,2.8733333333333335,2.2066666666666666,0,0,0,Low,-0.6712401333669376,0.7022252222142872,-0.028524707121498336,0.33764467375393675,0.3661693808754351,Risk: Robotics (Medium-Term),39-4011.00,3710,40150.0
Funeral Attendants,1.7300000000000004,1.8116666666666668,2.395,2.21,1,0,0,Low,-1.7234047139756103,0.1578147264408503,-0.8697701407971885,0.3412982341078535,1.211068374905042,Risk: Robotics (Medium-Term),39-4021.00,35770,24830.0
"Morticians, Undertakers, and Funeral Arrangers",3.1233333333333335,2.105,3.73,2.25,0,1,0,High (Insulated),0.24000954805307362,0.45263394876738827,1.4780960347227683,0.3851409583548532,-1.092955076367915,Insulated: High-Social,39-4031.00,25850,50090.0
Barbers,1.5833333333333337,1.8099999999999998,2.085,2.0033333333333334,1,0,0,Low,-1.930079899452314,0.1561396172230856,-1.4149675298692386,0.11477749216502199,1.5297450220342605,Risk: Robotics (Medium-Term),39-5011.00,15900,25760.0
"Hairdressers, Hairstylists, and Cosmetologists",2.5216666666666665,2.335,2.8333333333333335,1.71,0,1,0,Low,-0.6078284287320406,0.6837990208188783,-0.09887275732434354,-0.20673581897964233,-0.10786306165529878,Risk: Robotics (Medium-Term),39-5012.00,352380,24260.0
"Makeup Artists, Theatrical and Performance",2.605,2.375,2.7916666666666665,1.1633333333333333,2,1,0,Low,-0.4903993460748224,0.7240016420452245,-0.1721519762856411,-0.805919717021971,-0.6337677407363298,Risk: Robotics (Medium-Term),39-5091.00,3600,60970.0
Manicurists and Pedicurists,1.7500000000000002,1.1466666666666667,2.2883333333333336,1.8766666666666667,2,0,0,Low,-1.6952217341378784,-0.5105538514471537,-1.0573649413381085,-0.02405780128381032,1.0333071400542981,Risk: Robotics (Medium-Term),39-5092.00,90630,22150.0
Shampooers,1.3950000000000002,2.0016666666666665,2.205,1.9166666666666667,1,0,0,Low,-2.1954696262576268,0.348777177265994,-1.203923379260703,0.019784922963189382,1.2237083022238924,Risk: Robotics (Medium-Term),39-5093.00,15240,19700.0
Skincare Specialists,2.2299999999999995,1.918333333333333,2.795,1.7466666666666668,2,1,0,Low,-1.018830218032304,0.26502171637777283,-0.1662896387687372,-0.1665466550865591,-0.0002570163178219065,Risk: Robotics (Medium-Term),39-5094.00,43980,30270.0
Baggage Porters and Bellhops,2.143333333333334,2.7916666666666665,2.4783333333333335,2.5,1,0,0,Low,-1.140956463995809,1.1427789464863296,-0.7232117028745942,0.659157984898601,1.3823696877731952,Risk: Robotics (Medium-Term),39-6011.00,44750,22260.0
Concierges,2.4783333333333335,0.7916666666666666,2.98,0.75,2,3,0,Low,-0.6688915517137934,-0.8673521148309755,0.15907009341942172,-1.258961200907634,-1.4180312943270559,Insulated: High-Creativity,39-6012.00,32020,29250.0
Tour Guides and Escorts,1.7466666666666668,0.8733333333333334,2.5416666666666665,1.0033333333333332,2,0,-1,Low,-1.6999188974441672,-0.7852717631605187,-0.6118272900534233,-0.9812906140099699,-0.3694633239565466,Risk: Robotics (Medium-Term),39-7011.00,38660,24920.0
Travel Guides,2.851666666666667,1.2933333333333332,3.418333333333333,1.7933333333333332,0,3,0,High (Insulated),-0.1428092614094567,-0.36314424028388487,0.9299674768922659,-0.11539681013172644,-1.0453642870239923,Insulated: High-Social,39-7012.00,3030,32100.0
Childcare Workers,2.5216666666666665,2.0833333333333335,2.98,0.79,2,1,0,Low,-0.6078284287320406,0.43085752893645096,0.15907009341942172,-1.2151184766606344,-1.3741885700800562,Insulated: High-Creativity,39-9011.00,569370,21170.0
Exercise Trainers and Group Fitness Instructors,2.3533333333333335,3.438333333333333,2.9783333333333335,1.3366666666666667,0,0,-1,Low,-0.8450351756996204,1.7927213229789247,0.15613892466097015,-0.6159345786183058,-0.7720735032792759,Risk: Robotics (Medium-Term),39-9031.00,257410,38160.0
Recreation Workers,2.8533333333333335,2.0833333333333335,3.5216666666666665,0.9566666666666667,0,3,0,High (Insulated),-0.1404606797563126,0.43085752893645096,1.1116999399162828,-1.0324404589648026,-2.1441403988810857,Insulated: High-Social,39-9032.00,336880,23870.0
Residential Advisors,2.9583333333333335,1.2483333333333333,3.1666666666666665,1.0033333333333332,2,3,0,Low,0.007499964391782008,-0.40837218916352414,0.4873609943660322,-0.9812906140099699,-1.468651608376002,Risk: Generative AI (Near-Term),39-9041.00,110330,25570.0
First-Line Supervisors of Retail Sales Workers,3.1899999999999995,2.063333333333333,3.6633333333333336,1.3366666666666667,0,1,0,High (Insulated),0.33395281417884704,0.41075621832327747,1.3608492843846933,-0.6159345786183058,-1.976783863002999,Insulated: High-Social,41-1011.00,1194220,39040.0
First-Line Supervisors of Non-Retail Sales Workers,3.52,0.5833333333333334,3.7916666666666665,0.8700000000000001,3,2,0,High (Insulated),0.7989719815014309,-1.0767407670515279,1.5865492787854876,-1.1274330281666352,-2.713982306952123,Insulated: High-Social,41-1012.00,252670,73150.0
Cashiers,2.0,1.8316666666666668,2.375,1.9166666666666667,1,0,0,Low,-1.3429344861662247,0.17791603705402337,-0.9049441658986112,0.019784922963189382,0.9247290888618005,Risk: Robotics (Medium-Term),41-2011.00,3541010,20180.0
Gambling Change Persons and Booth Cashiers,2.125,1.7683333333333333,2.311666666666667,2.0833333333333335,1,0,0,Low,-1.1667908621803977,0.11426188677897524,-1.016328578719782,0.2024629406590214,1.2187915193788035,Risk: Robotics (Medium-Term),41-2012.00,23120,23780.0
Counter and Rental Clerks,2.275,1.6666666666666667,2.9183333333333334,2.25,2,1,0,Low,-0.9554185133974056,0.012080224495345652,0.05061684935670233,0.3851409583548532,0.3345241089981508,Risk: Robotics (Medium-Term),41-2021.00,450330,25550.0
Parts Salespersons,2.5433333333333334,2.19,2.9583333333333335,1.9166666666666667,0,1,0,Low,-0.5772968672411635,0.5380645188733737,0.12096489955954755,0.019784922963189382,-0.10117997659635816,Risk: Robotics (Medium-Term),41-2022.00,248740,29780.0
Retail Salespersons,2.4166666666666665,1.75,3.4166666666666665,1.67,0,1,0,High (Insulated),-0.7557890728801352,0.09583568538356663,0.9270363081338143,-0.250578543226642,-1.1776148513604563,Insulated: High-Social,41-2031.00,4528550,22680.0
Advertising Sales Agents,3.105,0.18666666666666668,3.5416666666666665,1.21,3,2,0,High (Insulated),0.21417514986848538,-1.4754167608794602,1.1468739650177053,-0.7547698720671381,-1.9016438370848434,Insulated: High-Social,41-3011.00,141100,50380.0
Insurance Sales Agents,3.2083333333333335,0.18666666666666668,3.273333333333333,0.9166666666666666,3,2,0,Low,0.3597872123634359,-1.4754167608794602,0.6749557949069522,-1.0762831832118023,-1.7512389781187545,Insulated: High-Creativity,41-3021.00,385700,49990.0
"Securities, Commodities, and Financial Services Sales Agents",3.5216666666666665,0.02,3.351666666666667,0.79,3,2,0,High (Insulated),0.801320563154575,-1.6429276826559025,0.8127207265541918,-1.2151184766606344,-2.0278392032148265,Insulated: High-Social,41-3031.00,353780,67310.0
Travel Agents,2.605,0.4383333333333333,3.2283333333333335,0.9166666666666666,2,3,0,Low,-0.4903993460748224,-1.2224752689970328,0.5958142384287524,-1.0762831832118023,-1.6720974216405546,Insulated: High-Creativity,41-3041.00,68680,36460.0
"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",3.1033333333333335,0.3333333333333333,3.605,1.17,3,2,0,High (Insulated),0.2118265682153413,-1.3280071497161914,1.2582583778388772,-0.7986125963141378,-2.056870974153015,Insulated: High-Social,41-4011.00,328370,78980.0
"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",2.7283333333333335,0.9783333333333334,3.395,1.5833333333333333,2,3,0,High (Insulated),-0.31660430374213955,-0.6797398824413603,0.8889311142739402,-0.34557111242847466,-1.2345022267024148,Insulated: High-Social,41-4012.00,1404050,57140.0
Demonstrators and Product Promoters,2.3733333333333335,1.7933333333333332,3.23,1.33,2,1,0,Low,-0.8168521958618881,0.13938852504544147,0.5987454071872039,-0.623241699326139,-1.221987106513343,Risk: Robotics (Medium-Term),41-9011.00,86500,25610.0
Models,1.21,1.3966666666666667,1.6866666666666668,1.0833333333333333,2,0,-1,Low,-2.4561621897566512,-0.2592874687824906,-2.115516863139238,-0.8936051655159705,1.2219116976232673,Risk: Robotics (Medium-Term),41-9012.00,4390,21870.0
Real Estate Brokers,3.0233333333333334,0.06166666666666667,3.25,1.0833333333333333,3,2,0,Low,0.09909464886441194,-1.6010499522117918,0.6339194322886265,-0.8936051655159705,-1.527524597804597,Risk: Generative AI (Near-Term),41-9021.00,40850,56790.0
Real Estate Sales Agents,3.25,0.605,3.686666666666667,1.5866666666666667,3,2,0,High (Insulated),0.4185017536920447,-1.0549643472205907,1.4018856470030199,-0.34191755207455793,-1.7438031990775777,Insulated: High-Social,41-9022.00,151840,44090.0
Sales Engineers,3.875,0.5833333333333334,3.8966666666666665,0.9166666666666666,3,2,0,High (Insulated),1.2992198736211793,-1.0767407670515279,1.7712129105679562,-1.0762831832118023,-2.8474960937797587,Insulated: High-Social,41-9031.00,74330,100000.0
Telemarketers,1.6250000000000002,0.27,2.643333333333334,1.21,2,0,-1,Low,-1.8713653581237053,-1.3916612999912392,-0.4330259957878571,-0.7547698720671381,-0.32174387627928097,Risk: Robotics (Medium-Term),41-9041.00,215290,24300.0
"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",2.27,0.27166666666666667,3.143333333333334,0.79,2,3,0,Low,-0.9624642583568386,-1.3899861907734747,0.4463246317477072,-1.2151184766606344,-1.6614431084083416,Insulated: High-Creativity,41-9091.00,8040,24330.0
First-Line Supervisors of Office and Administrative Support Workers,3.1666666666666665,0.79,3.645,0.6233333333333334,3,2,0,High (Insulated),0.3010726710348265,-0.8690272240487399,1.3286064280417225,-1.3977964943564665,-2.726402922398189,Insulated: High-Social,43-1011.00,1443150,54340.0
"Switchboard Operators, Including Answering Service",1.7483333333333333,0.7083333333333334,2.4583333333333335,1.75,2,0,0,Low,-1.6975703157910231,-0.9511075757191965,-0.7583857279760168,-0.16289309473264263,0.5954926332433741,Risk: Robotics (Medium-Term),43-2011.00,90910,28030.0
Telephone Operators,1.8966666666666665,0.71,2.2716666666666665,1.9566666666666668,2,0,0,Low,-1.4885465486611753,-0.9494324665014321,-1.086676628922628,0.06362764721018908,1.150304276132817,Risk: Robotics (Medium-Term),43-2021.00,8860,37000.0
Bill and Account Collectors,2.688333333333333,0.395,2.9583333333333335,1.0433333333333332,2,3,0,Low,-0.37297026341760486,-1.2660281086589076,0.12096489955954755,-0.9374478897629701,-1.0584127893225177,Risk: Generative AI (Near-Term),43-3011.00,298960,35350.0
Billing and Posting Clerks,2.6233333333333335,0.5833333333333334,2.4566666666666666,1.5833333333333333,2,3,0,Low,-0.46456494789023417,-1.0767407670515279,-0.7613168967344691,-0.34557111242847466,0.41574578430599446,Risk: Generative AI (Near-Term),43-3021.00,485220,36150.0
"Bookkeeping, Accounting, and Auditing Clerks",2.855,0.7716666666666666,2.48,1.75,2,3,0,Low,-0.1381120981031685,-0.8874534254441486,-0.7202805341161427,-0.16289309473264263,0.5573874393835001,Risk: Generative AI (Near-Term),43-3031.00,1566960,38390.0
Gambling Cage Workers,2.1683333333333334,1.6033333333333335,2.7283333333333335,1.8733333333333333,2,1,0,Low,-1.1057277391986444,-0.051573925779702254,-0.283536389106812,-0.02771136163772704,0.255825027469085,Risk: Robotics (Medium-Term),43-3041.00,18810,25990.0
Payroll and Timekeeping Clerks,2.7516666666666665,0.5,2.311666666666667,1.21,2,3,0,Low,-0.283724160598119,-1.160496227939749,-1.016328578719782,-0.7547698720671381,0.2615587066526439,Risk: Generative AI (Near-Term),43-3051.00,159650,42390.0
Procurement Clerks,2.875,0.37333333333333335,2.8349999999999995,1.0,2,3,0,Low,-0.10992911826543617,-1.2878045284898452,-0.09594158856589277,-0.9849441743638863,-0.8890025857979935,Risk: Generative AI (Near-Term),43-3061.00,72120,41410.0
Tellers,2.73,1.3966666666666665,2.688333333333333,2.0,2,0,0,Low,-0.31425572208899544,-0.2592874687824908,-0.353884439309658,0.11112393181110526,0.46500837112076326,Risk: Robotics (Medium-Term),43-3071.00,496760,27260.0
Brokerage Clerks,2.7916666666666665,0.7066666666666667,2.6033333333333335,1.4966666666666668,2,3,0,Low,-0.22735820092265432,-0.9527826849369609,-0.5033740459907031,-0.440563681630307,0.06281036436039611,Risk: Generative AI (Near-Term),43-4011.00,59820,49200.0
Correspondence Clerks,2.726666666666667,0.22666666666666668,2.731666666666667,0.8333333333333334,2,3,0,Low,-0.31895288539528366,-1.4352141396531144,-0.27767405158990816,-1.1676221920597183,-0.8899481404698102,Insulated: High-Creativity,43-4021.00,6780,36370.0
"Court, Municipal, and License Clerks",2.5400000000000005,0.69,2.5833333333333335,1.5433333333333332,2,3,0,Low,-0.5819940305474517,-0.9695337771146052,-0.5385480710921258,-0.38941383667547436,0.1491342344166514,Risk: Generative AI (Near-Term),43-4031.00,128620,36670.0
"Credit Authorizers, Checkers, and Clerks",2.4583333333333335,0.22999999999999998,2.75,1.0433333333333332,2,3,0,Low,-0.6970745315515258,-1.4318639212175854,-0.24543119524693788,-0.9374478897629701,-0.6920166945160322,Risk: Generative AI (Near-Term),43-4041.00,37680,36930.0
Customer Service Representatives,2.643333333333334,0.7933333333333333,3.0833333333333335,1.21,2,3,0,Low,-0.4363819680525012,-0.865677005613211,0.34080255644343865,-0.7547698720671381,-1.0955724285105768,Risk: Generative AI (Near-Term),43-4051.00,2707040,32300.0
"Eligibility Interviewers, Government Programs",2.8533333333333335,0.4366666666666667,3.106666666666667,1.25,2,3,0,Low,-0.1404606797563126,-1.224150378214797,0.38183891906176515,-0.7109271478201384,-1.0927660668819037,Risk: Generative AI (Near-Term),43-4061.00,135940,43350.0
File Clerks,2.25,1.6450000000000002,2.2066666666666666,1.2066666666666668,2,0,0,Low,-0.9906472381945709,-0.009696195335591655,-1.2009922105022512,-0.7584234324210546,0.44256877808119666,Risk: Robotics (Medium-Term),43-4071.00,130950,29090.0
"Hotel, Motel, and Resort Desk Clerks",2.5833333333333335,1.1466666666666667,3.105,1.54,2,3,0,Low,-0.5209309075656988,-0.5105538514471537,0.3789077503033128,-0.3930673970293908,-0.7719751473327037,Risk: Robotics (Medium-Term),43-4081.00,248440,22070.0
"Interviewers, Except Eligibility and Loan",2.6233333333333335,0.5,3.1033333333333335,1.3333333333333333,2,3,0,Low,-0.46456494789023417,-1.160496227939749,0.37597658154486124,-0.6195881389722225,-0.9955647205170838,Risk: Generative AI (Near-Term),43-4111.00,186030,32150.0
"Library Assistants, Clerical",2.1266666666666665,1.6016666666666666,2.561666666666667,1.5433333333333332,2,1,0,Low,-1.1644422805272536,-0.053249034997466936,-0.5766532649519999,-0.38941383667547436,0.1872394282765255,Risk: Robotics (Medium-Term),43-4121.00,98560,25220.0
Loan Interviewers and Clerks,3.2283333333333335,0.4583333333333333,3.081666666666667,1.0,3,3,0,Low,0.38797019220116824,-1.2023739583838597,0.3378713876849871,-0.9849441743638863,-1.3228155620488733,Risk: Generative AI (Near-Term),43-4131.00,224340,38630.0
New Accounts Clerks,2.645,0.71,2.69,1.54,2,3,0,Low,-0.43403338639935773,-0.9494324665014321,-0.3509532705512057,-0.3930673970293908,-0.04211412647818513,Risk: Generative AI (Near-Term),43-4141.00,41630,34990.0
Order Clerks,2.5400000000000005,0.56,2.855,1.33,2,3,0,Low,-0.5819940305474517,-1.10019229610023,-0.06076756346446938,-0.623241699326139,-0.5624741358616696,Risk: Generative AI (Near-Term),43-4151.00,176850,33370.0
"Human Resources Assistants, Except Payroll and Timekeeping",2.601666666666667,0.2933333333333333,2.918333333333333,1.0,2,3,0,Low,-0.4950965093811106,-1.3682097709425374,0.05061684935670155,-0.9849441743638863,-1.035561023720588,Risk: Generative AI (Near-Term),43-4161.00,137150,39020.0
Receptionists and Information Clerks,2.29,0.6866666666666666,2.6483333333333334,1.5433333333333332,2,3,0,Low,-0.9342812785191063,-0.972883995550134,-0.4242324895125025,-0.38941383667547436,0.03481865283702812,Risk: Generative AI (Near-Term),43-4171.00,997770,27920.0
Reservation and Transportation Ticket Agents and Travel Clerks,2.686666666666667,1.8766666666666667,3.0833333333333335,1.96,0,1,0,Low,-0.3753188450707483,0.22314398593366266,0.34080255644343865,0.06728120756410556,-0.2735213488793331,Risk: Robotics (Medium-Term),43-4181.00,146350,35230.0
Cargo and Freight Agents,2.6650000000000005,1.125,2.9166666666666665,1.6666666666666667,2,3,0,Low,-0.40585040656162474,-0.5323302712780913,0.04768568059824999,-0.25423210358055853,-0.30191778417880855,Risk: Generative AI (Near-Term),43-5011.00,88920,41920.0
Couriers and Messengers,2.02,2.455,2.0833333333333335,2.9166666666666665,1,0,0,Low,-1.3147515063284925,0.8044068844979168,-1.41789869862769,1.1158530291381807,2.5337517277658708,Risk: Robotics (Medium-Term),43-5021.00,74120,28170.0
Public Safety Telecommunicators,2.831666666666667,1.1033333333333333,3.375,1.6233333333333333,2,3,0,High (Insulated),-0.17099224124718904,-0.5541066911090288,0.8537570891725176,-0.30172838818147496,-1.1554854773539924,Insulated: High-Social,43-5031.00,95170,38870.0
"Dispatchers, Except Police, Fire, and Ambulance",2.8966666666666665,0.6033333333333334,2.938333333333333,1.46,2,3,0,Low,-0.07939755677455973,-1.0566394564383548,0.08579087445812415,-0.4807528455233902,-0.5665437199815143,Risk: Generative AI (Near-Term),43-5032.00,197910,37940.0
"Meter Readers, Utilities",2.25,2.186666666666667,2.268333333333333,2.793333333333333,1,0,0,Low,-0.9906472381945709,0.5347143004378453,-1.092538966439532,0.9806712960432649,2.073210262482797,Risk: Robotics (Medium-Term),43-5041.00,34070,38940.0
Postal Service Clerks,2.186666666666667,2.3949999999999996,2.355,2.08,1,0,0,Low,-1.079893341014056,0.7441029526583971,-0.9401181910000337,0.19880938030510467,1.1389275713051383,Risk: Robotics (Medium-Term),43-5051.00,82030,56790.0
Postal Service Mail Carriers,1.7266666666666666,2.48,1.955,2.9166666666666665,1,0,0,Low,-1.7281018772819,0.8295335227643831,-1.6435986930284852,1.1158530291381807,2.759451722166666,Risk: Robotics (Medium-Term),43-5052.00,328950,58110.0
"Postal Service Mail Sorters, Processors, and Processing Machine Operators",1.8099999999999998,2.645,2.0666666666666664,2.8766666666666665,1,0,0,Low,-1.610672794624682,0.9953693353230607,-1.4472103862122097,1.072010304891181,2.5192206911033908,Risk: Robotics (Medium-Term),43-5053.00,110770,56220.0
"Production, Planning, and Expediting Clerks",2.893333333333334,0.9383333333333334,2.6666666666666665,1.7533333333333332,2,3,0,Low,-0.0840947200808473,-0.7199425036677064,-0.39198963316953217,-0.15923953437872615,0.23275009879080602,Risk: Generative AI (Near-Term),43-5061.00,321780,46760.0
"Shipping, Receiving, and Inventory Clerks",2.331666666666667,2.3149999999999995,2.3533333333333335,2.4633333333333334,1,0,0,Low,-0.8755667371904968,0.6636977102057049,-0.9430493597584853,0.6189688210055181,1.5620181807640034,Risk: Robotics (Medium-Term),43-5071.00,676990,31180.0
"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2.581666666666667,2.17,2.605,2.25,1,0,0,Low,-0.5232794892188429,0.5179632082602007,-0.5004428772322516,0.3851409583548532,0.8855838355871047,Risk: Robotics (Medium-Term),43-5111.00,74460,28790.0
Executive Secretaries and Executive Administrative Assistants,2.895,0.6466666666666666,3.0416666666666665,1.0,2,3,0,Low,-0.08174613842770383,-1.0130866167764803,0.2675233374821411,-0.9849441743638863,-1.2524675118460273,Risk: Generative AI (Near-Term),43-6011.00,631610,55860.0
Legal Secretaries and Administrative Assistants,2.418333333333333,0.5633333333333334,2.52,1.3333333333333333,2,3,0,Low,-0.7534404912269911,-1.096842077664701,-0.6499324839132974,-0.6195881389722225,0.030344344941074852,Risk: Generative AI (Near-Term),43-6012.00,191200,44180.0
Medical Secretaries and Administrative Assistants,2.3333333333333335,0.73,2.4783333333333335,1.5,2,3,0,Low,-0.8732181555373527,-0.9293311558882591,-0.7232117028745942,-0.4369101212763905,0.28630158159820374,Risk: Generative AI (Near-Term),43-6013.00,556820,33730.0
"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2.4133333333333336,0.52,2.6033333333333335,1.4166666666666667,2,3,0,Low,-0.7604862361864234,-1.1403949173265762,-0.5033740459907031,-0.5282491301243064,-0.024875084133603287,Risk: Generative AI (Near-Term),43-6014.00,2295510,34820.0
Data Entry Keyers,2.313333333333333,1.25,2.2266666666666666,2.0433333333333334,2,0,0,Low,-0.9014011353750857,-0.4066970799457597,-1.1658181854008287,0.1586202164120217,1.3244384018128503,Risk: Robotics (Medium-Term),43-9021.00,194810,30100.0
Word Processors and Typists,1.7316666666666667,0.7916666666666666,1.9566666666666668,1.75,2,0,0,Low,-1.7210561323224667,-0.8673521148309755,-1.640667524270033,-0.16289309473264263,1.4777744295373905,Risk: Robotics (Medium-Term),43-9022.00,67230,38740.0
Desktop Publishers,3.0216666666666665,1.23,3.105,1.4166666666666667,2,3,0,Low,0.09674606721126722,-0.42679839055893276,0.3789077503033128,-0.5282491301243064,-0.9071568804276192,Risk: Generative AI (Near-Term),43-9031.00,13090,41090.0
Insurance Claims and Policy Processing Clerks,2.6483333333333334,0.54,2.793333333333333,1.5,2,3,0,Low,-0.4293362230930689,-1.120293606713403,-0.16922080752718954,-0.4369101212763905,-0.26768931374920096,Risk: Generative AI (Near-Term),43-9041.00,274350,38430.0
"Mail Clerks and Mail Machine Operators, Except Postal Service",2.0433333333333334,2.4983333333333335,1.9799999999999998,2.5433333333333334,1,0,0,Low,-1.2818713631844714,0.8479597241597918,-1.5996311616517074,0.7066542694995175,2.306285431151225,Risk: Robotics (Medium-Term),43-9051.00,91530,29160.0
"Office Clerks, General",2.2916666666666665,0.77,2.645,1.6666666666666667,2,3,0,Low,-0.9319326968659621,-0.8891285346619129,-0.4300948270294063,-0.25423210358055853,0.1758627234488478,Risk: Robotics (Medium-Term),43-9061.00,2955550,30580.0
"Office Machine Operators, Except Computer",2.29,2.188333333333333,2.33,2.796666666666667,1,0,0,Low,-0.9342812785191063,0.536389409655609,-0.9840857223768118,0.984324856397182,1.9684105787739938,Risk: Robotics (Medium-Term),43-9071.00,58160,30460.0
Proofreaders and Copy Markers,1.7916666666666667,0.48,1.4383333333333335,1.3366666666666667,2,0,-1,Low,-1.6365071928092696,-1.1805975385529222,-2.552261008148568,-0.6159345786183058,1.9363264295302622,Risk: Robotics (Medium-Term),43-9081.00,11430,36960.0
Statistical Assistants,3.3766666666666665,0.54,2.75,0.9166666666666666,3,3,0,Low,0.5969939593310157,-1.120293606713403,-0.24543119524693788,-1.0762831832118023,-0.8308519879648644,Insulated: High-Creativity,43-9111.00,10900,46850.0
"First-Line Supervisors of Farming, Fishing, and Forestry Workers",3.061666666666667,2.5416666666666665,3.2916666666666665,2.7099999999999995,0,1,0,Low,0.1531120268867325,0.8915125638216664,0.7071986512499232,0.8893322871953487,0.18213363594542553,Risk: Robotics (Medium-Term),45-1011.00,19550,45320.0
Agricultural Inspectors,3.23,1.8533333333333335,2.856666666666666,2.2933333333333334,0,1,0,Low,0.39031877385431235,0.1996924568849609,-0.057836394706018604,0.4326372429557696,0.4904736376617882,Risk: Generative AI (Near-Term),45-2011.00,14710,42800.0
Animal Breeders,2.543333333333333,2.581666666666667,2.0416666666666665,2.58,1,0,0,Low,-0.5772968672411641,0.9317151850480131,-1.4911779175889877,0.7468434333926004,2.238021350981588,Risk: Robotics (Medium-Term),45-2021.00,1270,35690.0
"Graders and Sorters, Agricultural Products",1.4383333333333332,2.1666666666666665,1.5,2.75,1,0,0,Low,-2.134406503275874,0.5146129898246717,-2.443807764085849,0.9331750114423489,3.376982775528198,Risk: Robotics (Medium-Term),45-2041.00,38780,22520.0
Agricultural Equipment Operators,1.7933333333333332,2.4783333333333335,1.8950000000000002,3.6233333333333335,1,0,0,Low,-1.6341586111561255,0.8278584135466188,-1.7491207683327525,1.8904078241685085,3.639528592501261,Risk: Robotics (Medium-Term),45-2091.00,28700,28850.0
"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",2.313333333333333,3.2283333333333335,2.21,3.2099999999999995,1,0,0,Low,-0.9014011353750857,1.5816575615406083,-1.1951298729853475,1.4373663402828445,2.632496213268192,Risk: Robotics (Medium-Term),45-2092.00,273450,22000.0
"Farmworkers, Farm, Ranch, and Aquacultural Animals",2.331666666666667,2.875,2.27,3.0,1,0,0,Low,-0.8755667371904968,1.2265344073745508,-1.0896077976810796,1.2071920379860968,2.2967998356671764,Risk: Robotics (Medium-Term),45-2093.00,35670,24520.0
Forest and Conservation Workers,2.398333333333333,3.0416666666666665,2.4166666666666665,2.7099999999999995,1,0,0,Low,-0.7816234710647234,1.3940453291509929,-0.8316649469373144,0.8893322871953487,1.7209972341326631,Risk: Robotics (Medium-Term),45-4011.00,7170,26940.0
